dt,sensor,value
2019-01-01 03:30:30,y4,0.22127049096039403
2019-01-01 03:30:40,u1,0.011527452188852564
2019-01-01 03:30:40,u2,0.5467801998897374
2019-01-01 03:30:40,y1,0.946034602645605
2019-01-01 03:30:40,y2,0.12653987329028318
2019-01-01 03:30:40,y3,0.49164717011610065
2019-01-01 03:30:40,y4,0.22276971802805598
2019-01-01 03:30:50,u1,0.01
2019-01-01 03:30:50,u2,0.43410352646953765
2019-01-01 03:30:50,y1,0.9453268575482663
2019-01-01 03:30:50,y2,0.12729749173254776
2019-01-01 03:30:50,y3,0.4771444299191046
2019-01-01 03:30:50,y4,0.22315380564171408
2019-01-01 03:31:00,u1,0.01
2019-01-01 03:31:00,u2,0.41017175189997634
2019-01-01 03:31:00,y1,0.9444485287471434
2019-01-01 03:31:00,y2,0.128048246709214
2019-01-01 03:31:00,y3,0.46282873659208557
2019-01-01 03:31:00,y4,0.22244616702151265
2019-01-01 03:31:10,u1,0.01
2019-01-01 03:31:10,u2,0.38623997733041515
2019-01-01 03:31:10,y1,0.9433623777064799
2019-01-01 03:31:10,y2,0.1287794479815734
2019-01-01 03:31:10,y3,0.4487754238467556
2019-01-01 03:31:10,y4,0.22152322323378584
2019-01-01 03:31:20,u1,0.01
2019-01-01 03:31:20,u2,0.5159374050060098
2019-01-01 03:31:20,y1,0.9420677451331414
2019-01-01 03:31:20,y2,0.129488956059659
2019-01-01 03:31:20,y3,0.43498231397201287
2019-01-01 03:31:20,y4,0.22038949477798084
2019-01-01 03:31:30,u1,0.01
2019-01-01 03:31:30,u2,0.6456348326816046
2019-01-01 03:31:30,y1,0.9405641537537766
2019-01-01 03:31:30,y2,0.13017473016595463
2019-01-01 03:31:30,y3,0.4214470663187486
2019-01-01 03:31:30,y4,0.22052692806273097
2019-01-01 03:31:40,u1,0.01
2019-01-01 03:31:40,u2,0.4834485403640829
2019-01-01 03:31:40,y1,0.9389095096710784
2019-01-01 03:31:40,y2,0.1308520353550045
2019-01-01 03:31:40,y3,0.40816715689681526
2019-01-01 03:31:40,y4,0.22190883405863823
2019-01-01 03:31:50,u1,0.01
2019-01-01 03:31:50,u2,0.3212622480465614
2019-01-01 03:31:50,y1,0.9371594740349329
2019-01-01 03:31:50,y2,0.13153551987621653
2019-01-01 03:31:50,y3,0.39513986542243507
2019-01-01 03:31:50,y4,0.22170190767639547
2019-01-01 03:32:00,u1,0.01
2019-01-01 03:32:00,u2,0.36971152050821066
2019-01-01 03:32:00,y1,0.9352567087756352
2019-01-01 03:32:00,y2,0.13220659526186967
2019-01-01 03:32:00,y3,0.3823622696841765
2019-01-01 03:32:00,y4,0.21993950768750742
2019-01-01 03:32:10,u1,0.1145269251514365
2019-01-01 03:32:10,u2,0.4181607929698599
2019-01-01 03:32:10,y1,0.9331463429866332
2019-01-01 03:32:10,y2,0.13284743495273602
2019-01-01 03:32:10,y3,0.36983124677155954
2019-01-01 03:32:10,y4,0.21868006900199174
2019-01-01 03:32:20,u1,0.10920248358586855
2019-01-01 03:32:20,u2,0.39814168564154534
2019-01-01 03:32:20,y1,0.9308558264758406
2019-01-01 03:32:20,y2,0.1334644213823497
2019-01-01 03:32:20,y3,0.362946924331269
2019-01-01 03:32:20,y4,0.21791303155610237
2019-01-01 03:32:30,u1,0.10387804202030058
2019-01-01 03:32:30,u2,0.3781225783132308
2019-01-01 03:32:30,y1,0.928485688154161
2019-01-01 03:32:30,y2,0.13406354577515034
2019-01-01 03:32:30,y3,0.3559246695141086
2019-01-01 03:32:30,y4,0.21696956593986225
2019-01-01 03:32:40,u1,0.17503593556599828
2019-01-01 03:32:40,u2,0.33982450053787455
2019-01-01 03:32:40,y1,0.9260286763772354
2019-01-01 03:32:40,y2,0.1346430805695787
2019-01-01 03:32:40,y3,0.34876712127799725
2019-01-01 03:32:40,y4,0.21585337639992624
2019-01-01 03:32:50,u1,0.24619382911169602
2019-01-01 03:32:50,u2,0.30152642276251834
2019-01-01 03:32:50,y1,0.9234778761447141
2019-01-01 03:32:50,y2,0.13520137338392346
2019-01-01 03:32:50,y3,0.34548350790888643
2019-01-01 03:32:50,y4,0.21439229236679183
2019-01-01 03:33:00,u1,0.20986932246369425
2019-01-01 03:33:00,u2,0.41195336636869495
2019-01-01 03:33:00,y1,0.920874804970504
2019-01-01 03:33:00,y2,0.13573472790180693
2019-01-01 03:33:00,y3,0.3458815467267534
2019-01-01 03:33:00,y4,0.21259355516858786
2019-01-01 03:33:10,u1,0.1735448158156925
2019-01-01 03:33:10,u2,0.5223803099748715
2019-01-01 03:33:10,y1,0.9182578282509439
2019-01-01 03:33:10,y2,0.13623960021353124
2019-01-01 03:33:10,y3,0.3444486843010189
2019-01-01 03:33:10,y4,0.21189460921365805
2019-01-01 03:33:20,u1,0.2234192467778655
2019-01-01 03:33:20,u2,0.5106401198921549
2019-01-01 03:33:20,y1,0.9156451768953076
2019-01-01 03:33:20,y2,0.13672909177553144
2019-01-01 03:33:20,y3,0.34117377005454586
2019-01-01 03:33:20,y4,0.2122723635294795
2019-01-01 03:33:30,u1,0.2732936777400385
2019-01-01 03:33:30,u2,0.49889992980943815
2019-01-01 03:33:30,y1,0.9130536857590719
2019-01-01 03:33:30,y2,0.13721580513556422
2019-01-01 03:33:30,y3,0.3405174389094665
2019-01-01 03:33:30,y4,0.21252927593531648
2019-01-01 03:33:40,u1,0.18501301403027512
2019-01-01 03:33:40,u2,0.5735655965177292
2019-01-01 03:33:40,y1,0.910514226984095
2019-01-01 03:33:40,y2,0.13769833328492942
2019-01-01 03:33:40,y3,0.3423319896940693
2019-01-01 03:33:40,y4,0.2126678836010548
2019-01-01 03:33:50,u1,0.09673235032051174
2019-01-01 03:33:50,u2,0.6482312632260201
2019-01-01 03:33:50,y1,0.908055142369398
2019-01-01 03:33:50,y2,0.13817532292709975
2019-01-01 03:33:50,y3,0.33969348163995805
2019-01-01 03:33:50,y4,0.21352167423696233
2019-01-01 03:34:00,u1,0.0961785012633826
2019-01-01 03:34:00,u2,0.5136649445048604
2019-01-01 03:34:00,y1,0.9056419375054874
2019-01-01 03:34:00,y2,0.13865514669950602
2019-01-01 03:34:00,y3,0.3324925316448498
2019-01-01 03:34:00,y4,0.21507563202034186
2019-01-01 03:34:10,u1,0.09562465220625346
2019-01-01 03:34:10,u2,0.3790986257837009
2019-01-01 03:34:10,y1,0.9032388289788028
2019-01-01 03:34:10,y2,0.1391458905368154
2019-01-01 03:34:10,y3,0.32540885807896475
2019-01-01 03:34:10,y4,0.215302778716521
2019-01-01 03:34:20,u1,0.0450242516104539
2019-01-01 03:34:20,u2,0.4747309049987811
2019-01-01 03:34:20,y1,0.9007948545176603
2019-01-01 03:34:20,y2,0.13963221420885616
2019-01-01 03:34:20,y3,0.3184398222727299
2019-01-01 03:34:20,y4,0.21423097175621222
2019-01-01 03:34:30,u1,0.01
2019-01-01 03:34:30,u2,0.5703631842138615
2019-01-01 03:34:30,y1,0.8982609565568828
2019-01-01 03:34:30,y2,0.14009933472383584
2019-01-01 03:34:30,y3,0.3089721996531311
2019-01-01 03:34:30,y4,0.21410140666216765
2019-01-01 03:34:40,u1,0.09922213752087661
2019-01-01 03:34:40,u2,0.6397577802831917
2019-01-01 03:34:40,y1,0.895641880575526
2019-01-01 03:34:40,y2,0.14055837776157953
2019-01-01 03:34:40,y3,0.29788051376024033
2019-01-01 03:34:40,y4,0.21489430033356982
2019-01-01 03:34:50,u1,0.20402042402709883
2019-01-01 03:34:50,u2,0.7091523763525222
2019-01-01 03:34:50,y1,0.8929535698988609
2019-01-01 03:34:50,y2,0.14102004179200098
2019-01-01 03:34:50,y3,0.29165502227507684
2019-01-01 03:34:50,y4,0.21633794548528745
2019-01-01 03:35:00,u1,0.13446433598352517
2019-01-01 03:35:00,u2,0.6577690075795734
2019-01-01 03:35:00,y1,0.8902902913922469
2019-01-01 03:35:00,y2,0.14149159883109802
2019-01-01 03:35:00,y3,0.2909634055850316
2019-01-01 03:35:00,y4,0.21841867908386475
2019-01-01 03:35:10,u1,0.0649082479399515
2019-01-01 03:35:10,u2,0.6063856388066248
2019-01-01 03:35:10,y1,0.8877534081086538
2019-01-01 03:35:10,y2,0.1419800503300529
2019-01-01 03:35:10,y3,0.28671672996388364
2019-01-01 03:35:10,y4,0.21996154919947394
2019-01-01 03:35:20,u1,0.08341434532781841
2019-01-01 03:35:20,u2,0.6037948411838727
2019-01-01 03:35:20,y1,0.8852703719380197
2019-01-01 03:35:20,y2,0.14247910002629952
2019-01-01 03:35:20,y3,0.27892099027952816
2019-01-01 03:35:20,y4,0.220977848694267
2019-01-01 03:35:30,u1,0.10192044271568533
2019-01-01 03:35:30,u2,0.6012040435611206
2019-01-01 03:35:30,y1,0.8827703239492062
2019-01-01 03:35:30,y2,0.14298266338554272
2019-01-01 03:35:30,y3,0.2722482004261728
2019-01-01 03:35:30,y4,0.22194789333004747
2019-01-01 03:35:40,u1,0.16026592707232276
2019-01-01 03:35:40,u2,0.5889104653067021
2019-01-01 03:35:40,y1,0.8802673447716804
2019-01-01 03:35:40,y2,0.14349011649506221
2019-01-01 03:35:40,y3,0.2666751186670549
2019-01-01 03:35:40,y4,0.22287265426355535
2019-01-01 03:35:50,u1,0.21861141142896018
2019-01-01 03:35:50,u2,0.5766168870522833
2019-01-01 03:35:50,y1,0.8777749545485029
2019-01-01 03:35:50,y2,0.14400085568040955
2019-01-01 03:35:50,y3,0.264235165644746
2019-01-01 03:35:50,y4,0.22365976627589298
2019-01-01 03:36:00,u1,0.25130519773537663
2019-01-01 03:36:00,u2,0.5700360222944392
2019-01-01 03:36:00,y1,0.8753307101205612
2019-01-01 03:36:00,y2,0.14451317322932203
2019-01-01 03:36:00,y3,0.26478339678517954
2019-01-01 03:36:00,y4,0.22431211941321774
2019-01-01 03:36:10,u1,0.2839989840417931
2019-01-01 03:36:10,u2,0.5634551575365951
2019-01-01 03:36:10,y1,0.8729695438406699
2019-01-01 03:36:10,y2,0.14502542230407425
2019-01-01 03:36:10,y3,0.26692215088494337
2019-01-01 03:36:10,y4,0.22488748476630274
2019-01-01 03:36:20,u1,0.27121365348159987
2019-01-01 03:36:20,u2,0.5788233705647226
2019-01-01 03:36:20,y1,0.8707087538637001
2019-01-01 03:36:20,y2,0.1455366787603833
2019-01-01 03:36:20,y3,0.270588908846606
2019-01-01 03:36:20,y4,0.22538747875355594
2019-01-01 03:36:30,u1,0.25842832292140666
2019-01-01 03:36:30,u2,0.59419158359285
2019-01-01 03:36:30,y1,0.8685644943726163
2019-01-01 03:36:30,y2,0.14604605196780948
2019-01-01 03:36:30,y3,0.27358041354692136
2019-01-01 03:36:30,y4,0.22602477796349374
2019-01-01 03:36:40,u1,0.3082027574615281
2019-01-01 03:36:40,u2,0.5987865091657922
2019-01-01 03:36:40,y1,0.8665308269386984
2019-01-01 03:36:40,y2,0.14655515918408307
2019-01-01 03:36:40,y3,0.27590346271991617
2019-01-01 03:36:40,y4,0.2267964995661757
2019-01-01 03:36:50,u1,0.3579771920016494
2019-01-01 03:36:50,u2,0.6033814347387346
2019-01-01 03:36:50,y1,0.8646019193846408
2019-01-01 03:36:50,y2,0.1470655608270378
2019-01-01 03:36:50,y3,0.2805493566207496
2019-01-01 03:36:50,y4,0.22759620973006447
2019-01-01 03:37:00,u1,0.3771487710760436
2019-01-01 03:37:00,u2,0.5910838952058771
2019-01-01 03:37:00,y1,0.8628090776871927
2019-01-01 03:37:00,y2,0.14757749425448988
2019-01-01 03:37:00,y3,0.2874189709732967
2019-01-01 03:37:00,y4,0.22842332081354919
2019-01-01 03:37:10,u1,0.3963203501504377
2019-01-01 03:37:10,u2,0.5787863556730198
2019-01-01 03:37:10,y1,0.86118162449186
2019-01-01 03:37:10,y2,0.14809118889742298
2019-01-01 03:37:10,y3,0.29504380798679086
2019-01-01 03:37:10,y4,0.22911479511302446
2019-01-01 03:37:20,u1,0.36167492337810003
2019-01-01 03:37:20,u2,0.5336816554387838
2019-01-01 03:37:20,y1,0.8597212861517314
2019-01-01 03:37:20,y2,0.1486050433370143
2019-01-01 03:37:20,y3,0.3034068491513759
2019-01-01 03:37:20,y4,0.22967348042826302
2019-01-01 03:37:30,u1,0.3270294966057623
2019-01-01 03:37:30,u2,0.48857695520454786
2019-01-01 03:37:30,y1,0.8584295967646853
2019-01-01 03:37:30,y2,0.14911751263057102
2019-01-01 03:37:30,y3,0.3100338249901276
2019-01-01 03:37:30,y4,0.2297866436144371
2019-01-01 03:37:40,u1,0.370905591836466
2019-01-01 03:37:40,u2,0.5439873318284777
2019-01-01 03:37:40,y1,0.8572608083725703
2019-01-01 03:37:40,y2,0.14962356242635766
2019-01-01 03:37:40,y3,0.31494275786913906
2019-01-01 03:37:40,y4,0.22946363875515435
2019-01-01 03:37:50,u1,0.4147816870671696
2019-01-01 03:37:50,u2,0.5993977084524076
2019-01-01 03:37:50,y1,0.8561706326998437
2019-01-01 03:37:50,y2,0.15011834531856239
2019-01-01 03:37:50,y3,0.32178424506594444
2019-01-01 03:37:50,y4,0.22968032203434016
2019-01-01 03:38:00,u1,0.47388063343995657
2019-01-01 03:38:00,u2,0.6233470845222465
2019-01-01 03:38:00,y1,0.8552066051804124
2019-01-01 03:38:00,y2,0.15060815148828577
2019-01-01 03:38:00,y3,0.3305038095260085
2019-01-01 03:38:00,y4,0.2304253622797811
2019-01-01 03:38:10,u1,0.5329795798127435
2019-01-01 03:38:10,u2,0.6472964605920856
2019-01-01 03:38:10,y1,0.8544141759764536
2019-01-01 03:38:10,y2,0.15109904432037663
2019-01-01 03:38:10,y3,0.3417639478995185
2019-01-01 03:38:10,y4,0.2313850916980449
2019-01-01 03:38:20,u1,0.6114549796783668
2019-01-01 03:38:20,u2,0.5562533269615393
2019-01-01 03:38:20,y1,0.8538341881985845
2019-01-01 03:38:20,y2,0.1515933918676798
2019-01-01 03:38:20,y3,0.35554650714013913
2019-01-01 03:38:20,y4,0.2325550027229721
2019-01-01 03:38:30,u1,0.6899303795439902
2019-01-01 03:38:30,u2,0.4652101933309931
2019-01-01 03:38:30,y1,0.853506315615679
2019-01-01 03:38:30,y2,0.15209347764274062
2019-01-01 03:38:30,y3,0.37275986810514455
2019-01-01 03:38:30,y4,0.232824747978228
2019-01-01 03:38:40,u1,0.7088339822808715
2019-01-01 03:38:40,u2,0.5196568366545999
2019-01-01 03:38:40,y1,0.8534357949289826
2019-01-01 03:38:40,y2,0.15258882274090757
2019-01-01 03:38:40,y3,0.3934062054092669
2019-01-01 03:38:40,y4,0.23221322714425705
2019-01-01 03:38:50,u1,0.7277375850177529
2019-01-01 03:38:50,u2,0.5741034799782068
2019-01-01 03:38:50,y1,0.8536284489109227
2019-01-01 03:38:50,y2,0.15306933023021338
2019-01-01 03:38:50,y3,0.41460299791696453
2019-01-01 03:38:50,y4,0.23213818341140832
2019-01-01 03:39:00,u1,0.6589571396245335
2019-01-01 03:39:00,u2,0.5196471594920492
2019-01-01 03:39:00,y1,0.8541090793055792
2019-01-01 03:39:00,y2,0.15354134470960404
2019-01-01 03:39:00,y3,0.43634852439961547
2019-01-01 03:39:00,y4,0.23258835302569503
2019-01-01 03:39:10,u1,0.5901766942313141
2019-01-01 03:39:10,u2,0.46519083900589164
2019-01-01 03:39:10,y1,0.8549015596821643
2019-01-01 03:39:10,y2,0.15401097680400286
2019-01-01 03:39:10,y3,0.45441517798610626
2019-01-01 03:39:10,y4,0.23250534016360386
2019-01-01 03:39:20,u1,0.6196904897313759
2019-01-01 03:39:20,u2,0.508735249964298
2019-01-01 03:39:20,y1,0.8559259751137449
2019-01-01 03:39:20,y2,0.15447228082708106
2019-01-01 03:39:20,y3,0.4688883085926737
2019-01-01 03:39:20,y4,0.23190033940591281
2019-01-01 03:39:30,u1,0.6492042852314377
2019-01-01 03:39:30,u2,0.5522796609227041
2019-01-01 03:39:30,y1,0.8571055757586354
2019-01-01 03:39:30,y2,0.15491953699613967
2019-01-01 03:39:30,y3,0.48452258263926684
2019-01-01 03:39:30,y4,0.2317268272054871
2019-01-01 03:39:40,u1,0.71463574732144
2019-01-01 03:39:40,u2,0.49778215239335205
2019-01-01 03:39:40,y1,0.8584714840567228
2019-01-01 03:39:40,y2,0.15535784940522446
2019-01-01 03:39:40,y3,0.5013115323748335
2019-01-01 03:39:40,y4,0.23197574412447364
2019-01-01 03:39:50,u1,0.7800672094114421
2019-01-01 03:39:50,u2,0.44328464386400007
2019-01-01 03:39:50,y1,0.860053733703209
2019-01-01 03:39:50,y2,0.15579213176604526
2019-01-01 03:39:50,y3,0.5209846251139036
2019-01-01 03:39:50,y4,0.23169530790009382
2019-01-01 03:40:00,u1,0.7840048954910339
2019-01-01 03:40:00,u2,0.4741786084550956
2019-01-01 03:40:00,y1,0.8618659513606928
2019-01-01 03:40:00,y2,0.15621635422081398
2019-01-01 03:40:00,y3,0.5435172704383537
2019-01-01 03:40:00,y4,0.23089663271330074
2019-01-01 03:40:10,u1,0.7879425815706258
2019-01-01 03:40:10,u2,0.5050725730461911
2019-01-01 03:40:10,y1,0.8639216294837939
2019-01-01 03:40:10,y2,0.15662472486397708
2019-01-01 03:40:10,y3,0.5658847826230217
2019-01-01 03:40:10,y4,0.2304118474224936
2019-01-01 03:40:20,u1,0.6885199061632858
2019-01-01 03:40:20,u2,0.4057094946861943
2019-01-01 03:40:20,y1,0.8662266843420768
2019-01-01 03:40:20,y2,0.1570210685906482
2019-01-01 03:40:20,y3,0.5880942284907243
2019-01-01 03:40:20,y4,0.23023436166517613
2019-01-01 03:40:30,u1,0.5890972307559461
2019-01-01 03:40:30,u2,0.3063464163261976
2019-01-01 03:40:30,y1,0.8687867196309405
2019-01-01 03:40:30,y2,0.1574090645075283
2019-01-01 03:40:30,y3,0.6051397910623544
2019-01-01 03:40:30,y4,0.22910498314812372
2019-01-01 03:40:40,u1,0.6050511532864092
2019-01-01 03:40:40,u2,0.35111119970694044
2019-01-01 03:40:40,y1,0.8714843412837865
2019-01-01 03:40:40,y2,0.15777823067710725
2019-01-01 03:40:40,y3,0.617150625466563
2019-01-01 03:40:40,y4,0.2270436976001683
2019-01-01 03:40:50,u1,0.6210050758168724
2019-01-01 03:40:50,u2,0.3958759830876833
2019-01-01 03:40:50,y1,0.8742074156577554
2019-01-01 03:40:50,y2,0.15811852493102022
2019-01-01 03:40:50,y3,0.629748444416811
2019-01-01 03:40:50,y4,0.22545621330925403
2019-01-01 03:41:00,u1,0.6301150881382521
2019-01-01 03:41:00,u2,0.4086439029217432
2019-01-01 03:41:00,y1,0.8769837085306222
2019-01-01 03:41:00,y2,0.15843576672579288
2019-01-01 03:41:00,y3,0.6429273612786109
2019-01-01 03:41:00,y4,0.2243325824494872
2019-01-01 03:41:10,u1,0.6392251004596321
2019-01-01 03:41:10,u2,0.42141182275580313
2019-01-01 03:41:10,y1,0.8798397718562994
2019-01-01 03:41:10,y2,0.15873553628608625
2019-01-01 03:41:10,y3,0.656353266070515
2019-01-01 03:41:10,y4,0.2233553378950077
2019-01-01 03:41:20,u1,0.46682822847764427
2019-01-01 03:41:20,u2,0.3098432365440376
2019-01-01 03:41:20,y1,0.8827836380044347
2019-01-01 03:41:20,y2,0.15901975987257572
2019-01-01 03:41:20,y3,0.6700237463660231
2019-01-01 03:41:20,y4,0.22252140615148303
2019-01-01 03:41:30,u1,0.2944313564956564
2019-01-01 03:41:30,u2,0.19827465033227207
2019-01-01 03:41:30,y1,0.8858229871118091
2019-01-01 03:41:30,y2,0.1592902917882368
2019-01-01 03:41:30,y3,0.6754058708775766
2019-01-01 03:41:30,y4,0.22063197840862034
2019-01-01 03:41:40,u1,0.3494794959333821
2019-01-01 03:41:40,u2,0.2291224819646371
2019-01-01 03:41:40,y1,0.8887964864092448
2019-01-01 03:41:40,y2,0.15953579311829347
2019-01-01 03:41:40,y3,0.6721073238002657
2019-01-01 03:41:40,y4,0.2177092156258452
2019-01-01 03:41:50,u1,0.40452763537110786
2019-01-01 03:41:50,u2,0.2599703135970022
2019-01-01 03:41:50,y1,0.8915422396156515
2019-01-01 03:41:50,y2,0.1597454048560878
2019-01-01 03:41:50,y3,0.6717425383271874
2019-01-01 03:41:50,y4,0.21514449592883897
2019-01-01 03:42:00,u1,0.47636909773865016
2019-01-01 03:42:00,u2,0.12326802412646233
2019-01-01 03:42:00,y1,0.8941214648076389
2019-01-01 03:42:00,y2,0.1599236463387715
2019-01-01 03:42:00,y3,0.6741415363552867
2019-01-01 03:42:00,y4,0.2129303019245454
2019-01-01 03:42:10,u1,0.5482105601061925
2019-01-01 03:42:10,u2,0.008
2019-01-01 03:42:10,y1,0.8965910923993419
2019-01-01 03:42:10,y2,0.16007486235145826
2019-01-01 03:42:10,y3,0.6799105926623101
2019-01-01 03:42:10,y4,0.20944786952353034
2019-01-01 03:42:20,u1,0.44887580335119853
2019-01-01 03:42:20,u2,0.044819644793463946
2019-01-01 03:42:20,y1,0.8989494585105937
2019-01-01 03:42:20,y2,0.16018549537537133
2019-01-01 03:42:20,y3,0.688944990754555
2019-01-01 03:42:20,y4,0.20492996930363977
2019-01-01 03:42:30,u1,0.34954104659620466
2019-01-01 03:42:30,u2,0.1030735549310054
2019-01-01 03:42:30,y1,0.901203661867321
2019-01-01 03:42:30,y2,0.1602448704434911
2019-01-01 03:42:30,y3,0.6932141014290969
2019-01-01 03:42:30,y4,0.20086103692149965
2019-01-01 03:42:40,u1,0.3450513621735058
2019-01-01 03:42:40,u2,0.20435079613265997
2019-01-01 03:42:40,y1,0.90330902517712
2019-01-01 03:42:40,y2,0.16025884629353832
2019-01-01 03:42:40,y3,0.6925022982883959
2019-01-01 03:42:40,y4,0.19743778887449406
2019-01-01 03:42:50,u1,0.340561677750807
2019-01-01 03:42:50,u2,0.3056280373343146
2019-01-01 03:42:50,y1,0.9052263373542335
2019-01-01 03:42:50,y2,0.16023523153350155
2019-01-01 03:42:50,y3,0.6915699538892942
2019-01-01 03:42:50,y4,0.195060443154995
2019-01-01 03:43:00,u1,0.25563174166982405
2019-01-01 03:43:00,u2,0.24112131076844678
2019-01-01 03:43:00,y1,0.9069986103814107
2019-01-01 03:43:00,y2,0.160186001141444
2019-01-01 03:43:00,y3,0.6904201280975448
2019-01-01 03:43:00,y4,0.19370704023017854
2019-01-01 03:43:10,u1,0.17070180558884113
2019-01-01 03:43:10,u2,0.17661458420257906
2019-01-01 03:43:10,y1,0.9086664976910981
2019-01-01 03:43:10,y2,0.16012269486472136
2019-01-01 03:43:10,y3,0.6848287143390562
2019-01-01 03:43:10,y4,0.1917616629821652
2019-01-01 03:43:20,u1,0.12883847347836808
2019-01-01 03:43:20,u2,0.15216137006332717
2019-01-01 03:43:20,y1,0.9101476609094888
2019-01-01 03:43:20,y2,0.1600390376367092
2019-01-01 03:43:20,y3,0.6749553565780539
2019-01-01 03:43:20,y4,0.18923674037228275
2019-01-01 03:43:30,u1,0.08697514136789503
2019-01-01 03:43:30,u2,0.12770815592407522
2019-01-01 03:43:30,y1,0.9113645548910438
2019-01-01 03:43:30,y2,0.1599289435671502
2019-01-01 03:43:30,y3,0.663136444455431
2019-01-01 03:43:30,y4,0.1865296529678438
2019-01-01 03:43:40,u1,0.11014852216889684
2019-01-01 03:43:40,u2,0.1431925127546031
2019-01-01 03:43:40,y1,0.9122893491851513
2019-01-01 03:43:40,y2,0.15979072386376728
2019-01-01 03:43:40,y3,0.6494261227803723
2019-01-01 03:43:40,y4,0.18364422546039005
2019-01-01 03:43:50,u1,0.13332190296989865
2019-01-01 03:43:50,u2,0.158676869585131
2019-01-01 03:43:50,y1,0.9128958332660465
2019-01-01 03:43:50,y2,0.15962272516220855
2019-01-01 03:43:50,y3,0.6370931914993547
2019-01-01 03:43:50,y4,0.18096829973988499
2019-01-01 03:44:00,u1,0.20548294046998716
2019-01-01 03:44:00,u2,0.16571195263367414
2019-01-01 03:44:00,y1,0.9132182997354147
2019-01-01 03:44:00,y2,0.15942759186441477
2019-01-01 03:44:00,y3,0.6261219953303006
2019-01-01 03:44:00,y4,0.17849747715337003
2019-01-01 03:44:10,u1,0.2776439779700757
2019-01-01 03:44:10,u2,0.1727470356822173
2019-01-01 03:44:10,y1,0.91328969653066
2019-01-01 03:44:10,y2,0.1592079033822784
2019-01-01 03:44:10,y3,0.6189974584959693
2019-01-01 03:44:10,y4,0.17614619095217138
2019-01-01 03:44:20,u1,0.1721484524070605
2019-01-01 03:44:20,u2,0.16347821287975692
2019-01-01 03:44:20,y1,0.9131730788539183
2019-01-01 03:44:20,y2,0.15896533618405473
2019-01-01 03:44:20,y3,0.6157746210060988
2019-01-01 03:44:20,y4,0.17391193137690908
2019-01-01 03:44:30,u1,0.06665292684404528
2019-01-01 03:44:30,u2,0.15420939007729653
2019-01-01 03:44:30,y1,0.9129307087462484
2019-01-01 03:44:30,y2,0.15870155221038812
2019-01-01 03:44:30,y3,0.6071196480293091
2019-01-01 03:44:30,y4,0.17163543940042816
2019-01-01 03:44:40,u1,0.10948971111428124
2019-01-01 03:44:40,u2,0.29285055950179567
2019-01-01 03:44:40,y1,0.912489181208593
2019-01-01 03:44:40,y2,0.15841621810904166
2019-01-01 03:44:40,y3,0.59333324180161
2019-01-01 03:44:40,y4,0.16931760172483876
2019-01-01 03:44:50,u1,0.15232649538451717
2019-01-01 03:44:50,u2,0.4314917289262949
2019-01-01 03:44:50,y1,0.911780844121323
2019-01-01 03:44:50,y2,0.15810897941645677
2019-01-01 03:44:50,y3,0.5819090575600973
2019-01-01 03:44:50,y4,0.16838180305249856
2019-01-01 03:45:00,u1,0.12706285898371913
2019-01-01 03:45:00,u2,0.31743135115188414
2019-01-01 03:45:00,y1,0.9108946450115339
2019-01-01 03:45:00,y2,0.15779542545499148
2019-01-01 03:45:00,y3,0.5728338677775587
2019-01-01 03:45:00,y4,0.16879902639964384
2019-01-01 03:45:10,u1,0.10179922258292107
2019-01-01 03:45:10,u2,0.20337097337747337
2019-01-01 03:45:10,y1,0.9099161042445831
2019-01-01 03:45:10,y2,0.15749067451123275
2019-01-01 03:45:10,y3,0.5626447511653415
2019-01-01 03:45:10,y4,0.1681105200981494
2019-01-01 03:45:20,u1,0.1358586675036478
2019-01-01 03:45:20,u2,0.25826728011199745
2019-01-01 03:45:20,y1,0.9087910343114702
2019-01-01 03:45:20,y2,0.1571823331668472
2019-01-01 03:45:20,y3,0.5513695507470986
2019-01-01 03:45:20,y4,0.16633949980197738
2019-01-01 03:45:30,u1,0.16991811242437455
2019-01-01 03:45:30,u2,0.31316358684652157
2019-01-01 03:45:30,y1,0.907467733074502
2019-01-01 03:45:30,y2,0.15685839539919894
2019-01-01 03:45:30,y3,0.5420058491173799
2019-01-01 03:45:30,y4,0.16513362581429064
2019-01-01 03:45:40,u1,0.09249631411574764
2019-01-01 03:45:40,u2,0.3609829079126893
2019-01-01 03:45:40,y1,0.9059970900351453
2019-01-01 03:45:40,y2,0.15652538137119915
2019-01-01 03:45:40,y3,0.53454788725765
2019-01-01 03:45:40,y4,0.16448103244879608
2019-01-01 03:45:50,u1,0.015074515807120731
2019-01-01 03:45:50,u2,0.40880222897885693
2019-01-01 03:45:50,y1,0.9044282925439543
2019-01-01 03:45:50,y2,0.1561896165722119
2019-01-01 03:45:50,y3,0.5233083261737697
2019-01-01 03:45:50,y4,0.1643020406088447
2019-01-01 03:46:00,u1,0.06604267427141525
2019-01-01 03:46:00,u2,0.4444967137402226
2019-01-01 03:46:00,y1,0.902728698025959
2019-01-01 03:46:00,y2,0.15585627609167527
2019-01-01 03:46:00,y3,0.5084163267037115
2019-01-01 03:46:00,y4,0.16458670666206085
2019-01-01 03:46:10,u1,0.11701083273570975
2019-01-01 03:46:10,u2,0.4801911985015883
2019-01-01 03:46:10,y1,0.9008677237933361
2019-01-01 03:46:10,y2,0.15553037571573017
